ISO3,Year,Access_Healthcare,Children_U5,Conflict_Probability,Food_Security,Governance,Hazard_Exposure,Health_Conditions,Human_Hazard,INFORM_Risk,Inequality,Infrastructure,Institutional,Lack_Coping_Capacity,Natural_Hazard,SocioEcon_Vulnerability,Uprooted_People,Vulnerability,Vulnerable_Groups,Total_CBPF,CBPF_Targeted,CBPF_Reached,Population,Total_PIN,HNO_Targeted,HNO_Reached,Dollars_Per_Person,WB_Population,Density_per_km2,Land_Area_km2,Birth_Rate,Infant_Mortality,Life_Expectancy,Maternal_Mortality,Fertility_Rate,Physicians_per_1000,Latitude,Longitude,GDP_per_capita,Urban_pct,Log_CBPF,CBPF_per_capita,INFORM_Risk_Change,Vulnerability_Change,Continent,Pop_Used,Need_Proxy,_y,_y_model,pred_log,pred_funding,actual_funding,funding_gap,funding_ratio_gap,flag_overlooked,flag_overfunded,beneficiaries_per_million,efficiency_robust_z,flag_low_efficiency,flag_high_efficiency
PSE,2018,1.9,6.6,0.336597453688401,2.8,5.9,3.7,0.0,5.4,4.8,2.2,1.6,7.1,4.9,1.6,3.9,10.0,6.2,7.8,21172933.45,3228735.0,3448286.0,,,,,,5200000,867,6020,28.6,17.4,74.1,27,3.6,2.6,31.9,35.2,3600.0,76.7,16.86823424710923,4.071717971153846,,,MENA,5200000,1771734.6314644262,21172933.45,16.86823424710923,,,21172933.45,,,False,False,162862.93101427273,1.9273984004414497,False,False
PSE,2019,1.7,6.5,0.699621040158844,2.9,6.6,4.9,0.0,7.0,5.4,2.2,1.5,7.4,5.1,1.6,4.0,10.0,6.3,7.8,27755525.99,1088821.0,1472939.0,,,,,,5200000,867,6020,28.6,17.4,74.1,27,3.6,2.6,31.9,35.2,3600.0,76.7,17.13894554913566,5.337601151923077,0.6000000000000005,0.09999999999999964,MENA,5200000,2158490.5656589577,27755525.99,17.138945549135656,,,27755525.99,,,False,False,53068.31513398863,-0.027778092703520562,False,False
PSE,2020,1.6,6.4,0.743670119662165,3.1,6.6,5.3,0.0,7.6,5.5,2.2,1.4,7.4,5.1,1.6,3.6,10.0,6.1,7.8,36189901.76,12182296.0,12023852.0,,,,,,5200000,867,6020,28.6,17.4,74.1,27,3.6,2.6,31.9,35.2,3600.0,76.7,17.40429070860623,6.959596492307692,0.09999999999999964,-0.2000000000000002,MENA,5200000,2150261.715993426,36189901.76,17.404290708606226,16.755739212036133,18920170.992060296,36189901.76,17269730.7679397,0.9127682183837984,False,True,332243.28928567277,4.943652815446719,False,True
PSE,2021,1.6,6.2,0.347402030781639,3.0,6.4,4.0,0.0,5.8,5.0,2.2,1.4,7.3,5.0,1.6,3.7,10.0,6.2,7.8,27779288.3,4358832.0,5555502.0,,,,,,5200000,867,6020,28.6,17.4,74.1,27,3.6,2.6,31.9,35.2,3600.0,76.7,17.13980131180987,5.342170826923077,-0.5,0.1000000000000005,MENA,5200000,1889470.4804988157,27779288.3,17.13980131180987,17.065256118774414,25783777.67875181,27779288.3,1995510.6212481894,0.07739403613042595,False,False,199987.1969290161,2.5884917651735844,False,True
PSE,2022,1.8,6.0,0.794385716706303,3.0,6.6,5.3,0.0,7.6,5.5,2.2,1.4,7.4,5.1,1.6,3.8,10.0,6.2,7.8,21390715.94,2935520.0,2940361.0,,,,,,5200000,867,6020,28.6,17.4,74.1,27,3.6,2.6,31.9,35.2,3600.0,76.7,16.87846759802845,4.113599219230769,0.5,0.0,MENA,5200000,2183810.103084789,21390715.94,16.878467598028447,17.048152923583984,25346542.39770097,21390715.94,-3955826.457700968,-0.1560696680293473,False,False,137459.6814856558,1.4750279820048682,False,False
PSE,2023,1.7,5.7,0.735977173888561,3.0,6.8,5.3,0.0,7.6,5.5,2.2,1.3,7.5,5.2,1.6,3.8,10.0,6.2,7.8,87674576.38,7469304.0,10010449.0,,,,,,5200000,867,6020,28.6,17.4,74.1,27,3.6,2.6,31.9,35.2,3600.0,76.7,18.28914253367665,16.86049545769231,0.0,0.0,MENA,5200000,2183810.103084789,87674576.38,18.289142533676646,17.034725189208984,25008470.594446808,87674576.38,62666105.78555319,2.5057952084230353,False,True,114177.32954304152,1.0604256186889647,False,False
PSE,2024,1.7,5.5,0.989079977959376,3.1,7.4,6.7,0.0,9.1,6.1,2.2,1.3,7.8,5.4,1.6,3.7,10.0,6.2,7.8,49481106.72,10584687.0,8467243.0,,,,,,5200000,867,6020,28.6,17.4,74.1,27,3.6,2.6,31.9,35.2,3600.0,76.7,17.71710149246513,9.515597446153846,0.5999999999999996,0.0,MENA,5200000,2537017.6501879576,49481106.72,17.717101492465133,17.99259376525879,65175471.355891526,49481106.72,-15694364.635891527,-0.240801705141375,False,False,171120.72791222483,2.0744497858904936,False,False
PSE,2025,1.7,5.4,0.98946626050114,3.2,7.4,7.7,0.0,9.9,6.4,2.2,1.3,7.8,5.4,1.6,3.7,10.0,6.2,7.8,65928182.11,5794004.0,1883328.0,,,,,,5200000,867,6020,28.6,17.4,74.1,27,3.6,2.6,31.9,35.2,3600.0,76.7,18.00407657284536,12.67849655961538,0.3000000000000007,0.0,MENA,5200000,2713621.423739542,65928182.11,18.004076572845356,17.68243408203125,47795118.131635465,65928182.11,18133063.978364535,0.37939155058521146,False,True,28566.357204103315,-0.46409868817582756,False,False
SDN,2018,5.9,7.1,0.96404512401623,2.7,8.2,7.6,1.5,9.3,7.3,4.9,6.9,8.1,7.6,4.2,5.8,9.6,6.8,7.6,42489846.55,5216129.0,6905088.0,,,,,,42813238,25,1861484,32.18,42.1,65.1,295,4.41,0.26,12.862807,30.217636,441.5056033837011,34.9,17.56477572418152,0.9924464613024597,,,Africa,42813238,28361490.097903464,42489846.55,17.564775724181523,,,42489846.55,,,False,False,162511.48357789233,1.9211399718229074,False,False
SDN,2019,6.1,7.1,0.966798839715341,3.0,8.4,7.5,1.6,9.2,7.3,4.9,6.9,8.2,7.6,4.1,5.8,9.7,6.9,7.7,58587608.85,8678331.0,9132379.0,,,,,,42813238,25,1861484,32.18,42.1,65.1,295,4.41,0.26,12.862807,30.217636,441.5056033837011,34.9,17.88603379618467,1.368446106552371,0.0,0.1000000000000005,Africa,42813238,28637704.536568597,58587608.85,17.88603379618467,,,58587608.85,,,False,False,155875.60542410027,1.8029710354534305,False,False
SDN,2020,6.1,7.0,0.948746012269011,3.1,8.4,7.5,1.6,9.2,7.3,4.9,6.8,8.2,7.6,4.1,6.0,9.6,6.9,7.7,75791589.6,29334547.0,28171412.0,,,,,,42813238,25,1861484,32.18,42.1,65.1,295,4.41,0.26,12.862807,30.217636,441.5056033837011,34.9,18.14349790250558,1.770283985528027,0.0,0.0,Africa,42813238,28637704.536568597,75791589.6,18.14349790250558,17.843469619750977,56146202.299183115,75791589.6,19645387.30081688,0.3498969920731878,False,False,371695.75342470856,5.646205758164734,False,True
SDN,2021,6.2,7.0,0.962473770722029,3.3,8.3,7.5,1.6,9.2,7.4,4.9,6.8,8.1,7.5,4.1,6.2,9.7,7.1,7.8,56864162.64,7953054.0,6216952.0,,,,,,42813238,25,1861484,32.18,42.1,65.1,295,4.41,0.26,12.862807,30.217636,441.5056033837011,34.9,17.85617588767576,1.328191122568211,0.1000000000000005,0.1999999999999993,Africa,42813238,29674811.579845138,56864162.64,17.85617588767576,18.059465408325195,69682892.02152139,56864162.64,-12818729.381521389,-0.18395805641307705,False,False,109329.87863110597,0.9741042449248398,False,False
SDN,2022,6.4,7.0,0.961541923449052,3.2,8.2,7.6,1.6,9.4,7.5,4.8,6.8,8.1,7.5,4.1,6.4,9.9,7.3,8.0,65576233.53,5533426.0,5427034.0,,,,,,42813238,25,1861484,32.18,42.1,65.1,295,4.41,0.26,12.862807,30.217636,441.5056033837011,34.9,17.99872390976951,1.531681241442191,0.09999999999999964,0.2000000000000002,Africa,42813238,30711918.62312167,65576233.53,17.99872390976951,17.888221740722656,58715935.62570612,65576233.53,6860297.90429388,0.1168387735150116,False,False,82759.15995441345,0.5009440253082237,False,False
SDN,2023,6.4,6.9,0.980809843736333,3.2,8.1,8.1,1.5,9.8,7.7,4.8,6.8,8.0,7.4,4.1,6.1,10.0,7.7,8.8,81211049.33,9028079.0,9969652.0,,,,,,42813238,25,1861484,32.18,42.1,65.1,295,4.41,0.26,12.862807,30.217636,441.5056033837011,34.9,18.21256188368068,1.896867724183814,0.2000000000000002,0.4000000000000004,Africa,42813238,32786132.709674764,81211049.33,18.21256188368068,17.820905685424805,54893509.04771507,81211049.33,26317540.28228493,0.4794290024237464,False,True,122762.260580647,1.2133024717606917,False,False
SDN,2024,6.4,6.9,0.992981597009492,3.2,8.5,8.2,1.5,9.9,7.8,4.8,6.8,8.2,7.6,4.1,6.0,10.0,7.7,8.8,180666178.75,10121652.0,9693514.0,,,,,,42813238,25,1861484,32.18,42.1,65.1,295,4.41,0.26,12.862807,30.217636,441.5056033837011,34.9,19.01216157562148,4.219867199719863,0.09999999999999964,0.0,Africa,42813238,33270810.875621047,180666178.75,19.012161575621477,18.33746910095215,92015637.19531536,180666178.75,88650541.55468464,0.9634290894113153,False,True,53654.281432275806,-0.017343450503620256,False,False
SDN,2025,6.4,6.8,0.992050018709621,3.2,8.8,8.3,1.5,10.0,7.8,4.8,6.8,8.4,7.7,4.1,5.9,10.0,7.4,8.4,135176453.04,10427611.0,1716545.0,46790687.0,30440770.0,20934770.0,20900000.0,4.440638428002971,42813238,25,1861484,32.18,42.1,65.1,295,4.41,0.26,12.862807,30.217636,441.5056033837011,34.9,18.72209154989726,3.157351776102522,0.0,-0.2999999999999998,Africa,46790687,30440770.0,135176453.04,18.722091549897257,18.637493133544922,124211103.73170154,135176453.04,10965349.308298454,0.0882799442148412,False,False,12698.5503864298,-0.7466659401211191,False,False
SOM,2018,9.1,9.6,0.975028501038095,9.8,9.4,8.4,2.1,9.4,8.1,,8.2,7.1,7.7,6.7,7.0,9.3,8.3,9.2,52967289.37,2565796.0,2773579.0,,,,,,15442905,25,637657,41.75,76.6,57.1,829,6.07,0.02,5.152149,46.199616,305.689070676793,45.6,17.78518511816283,3.429878599266135,,,Africa,15442905,13123179.52353041,52967289.37,17.785185118162833,,,52967289.37,,,False,False,52363.99734509647,-0.04032028863457878,False,False
SOM,2019,8.9,9.5,0.980246471290237,9.8,9.2,8.3,2.0,9.4,8.2,,8.1,7.0,7.6,6.6,7.8,10.0,8.6,9.2,53412057.67,2007136.0,2286411.0,,,,,,15442905,25,637657,41.75,76.6,57.1,829,6.07,0.02,5.152149,46.199616,305.689070676793,45.6,17.79354709622769,3.458679417505968,0.09999999999999964,0.2999999999999989,Africa,15442905,13596899.798555728,53412057.67,17.793547096227687,,,53412057.67,,,False,False,42807.0196075109,-0.21050694185272162,False,False
SOM,2020,8.8,9.4,0.978236220572937,9.8,9.4,8.4,2.0,9.5,8.3,,8.0,7.1,7.6,6.6,7.9,10.0,8.8,9.5,36556082.52,1475364.0,2232251.0,,,,,,15442905,25,637657,41.75,76.6,57.1,829,6.07,0.02,5.152149,46.199616,305.689070676793,45.6,17.41435817408548,2.367176546122637,0.1000000000000014,0.2000000000000011,Africa,15442905,13970988.428435829,36556082.52,17.414358174085482,17.744037628173828,50832049.460056484,36556082.52,-14275966.94005648,-0.2808457870909661,False,False,61063.736758928186,0.11460102387274053,False,False
SOM,2021,8.8,9.4,0.981126218877883,9.7,9.1,8.4,2.2,9.5,7.8,,7.8,6.9,7.4,6.6,2.8,10.0,7.5,9.5,46268713.13,2178175.0,2369174.0,,,,,,15442905,25,637657,41.75,76.6,57.1,829,6.07,0.02,5.152149,46.199616,305.689070676793,45.6,17.64997656991997,2.996114599552351,-0.5000000000000009,-1.300000000000001,Africa,15442905,11801650.343599679,46268713.13,17.649976569919968,17.79250717163086,53356542.027466096,46268713.13,-7087828.897466093,-0.13283898521417536,False,False,51204.66595412301,-0.06096517604752703,False,False
SOM,2022,8.9,9.3,0.979975537683419,9.6,9.0,8.8,2.2,9.9,7.8,,7.7,6.9,7.3,6.6,2.9,10.0,7.4,9.4,71029813.32000001,3131582.0,3372438.0,,,,,,15442905,25,637657,41.75,76.6,57.1,829,6.07,0.02,5.152149,46.199616,305.689070676793,45.6,18.07861026686386,4.599511123069138,0.0,-0.09999999999999964,Africa,15442905,11702018.698454458,71029813.32000001,18.078610266863862,17.864622116088867,57346484.38709581,71029813.32000001,13683328.932904199,0.23860798232268343,False,False,47479.18996716463,-0.1273068906851486,False,False
SOM,2023,8.9,9.2,0.982136630422352,9.5,9.0,8.8,2.1,9.9,8.5,9.0,7.7,6.9,7.3,6.6,9.4,10.0,9.4,9.4,56628902.28,5430905.0,2620087.0,,,,,,15442905,25,637657,41.75,76.6,57.1,829,6.07,0.02,5.152149,46.199616,305.689070676793,45.6,17.85203007148889,3.666985083441231,0.7000000000000002,2.0,Africa,15442905,14918428.978486462,56628902.28,17.852030071488894,17.584819793701172,43350108.784462556,56628902.28,13278793.495537445,0.3063151135689144,False,False,46267.66358632182,-0.14888124459729,False,False
SOM,2024,8.9,9.1,0.980274379591887,9.4,9.0,8.5,2.1,9.6,8.4,9.0,7.7,6.9,7.3,6.6,9.4,10.0,9.4,9.4,33337080.75,1551780.0,1450282.0,,,,,,15442905,25,637657,41.75,76.6,57.1,829,6.07,0.02,5.152149,46.199616,305.689070676793,45.6,17.32218090146195,2.158731194033765,-0.09999999999999964,0.0,Africa,15442905,14743603.638896806,33337080.75,17.322180901461948,17.851001739501953,56570698.89870014,33337080.75,-23233618.14870014,-0.41070056762607887,True,False,43503.56921868441,-0.19810307837401825,False,False
SOM,2025,8.9,8.9,0.970972263890132,9.4,9.1,8.6,2.1,9.7,8.4,9.0,7.7,6.9,7.3,6.6,9.3,10.0,9.4,9.4,56363515.23,2431423.0,237641.0,19300000.0,5979741.0,4571657.0,2700000.0,9.425745233781864,15442905,25,637657,41.75,76.6,57.1,829,6.07,0.02,5.152149,46.199616,305.689070676793,45.6,17.84733263179954,3.649800036327362,0.0,0.0,Africa,19300000,5979741.0,56363515.23,17.847332631799542,17.563364028930664,42429906.15274559,56363515.23,13933609.077254407,0.3283912301642642,False,False,4216.220351517344,-0.8977157175477413,False,False
SSD,2018,9.3,7.0,0.982803030625387,5.2,9.4,7.8,6.3,9.6,8.8,6.4,9.5,9.4,9.5,3.7,9.1,10.0,9.2,9.2,53365968.25,5342585.0,6700411.0,,,,,,11062113,18,644329,35.01,63.7,57.6,1150,4.7,,6.8769919,31.3069788,1084.58490263117,19.9,17.79268382081869,4.824211093305592,,,Africa,11062113,10919376.056121537,53365968.25,17.792683820818688,,,53365968.25,,,False,False,125555.87801734384,1.2630500399750126,False,False
SSD,2019,9.2,6.4,0.976993270584066,5.2,9.2,7.7,5.8,9.5,8.7,6.4,9.5,9.2,9.4,3.7,9.1,10.0,9.0,8.9,79967710.69,7726831.0,8387665.0,,,,,,11062113,18,644329,35.01,63.7,57.6,1150,4.7,,6.8769919,31.3069788,1084.58490263117,19.9,18.19713350729319,7.228972501908089,-0.1000000000000014,-0.1999999999999993,Africa,11062113,10651407.646308174,79967710.69,18.19713350729319,,,79967710.69,,,False,False,104888.14707239071,0.8950077513232834,False,False
SSD,2020,9.1,5.8,0.970820150875438,5.2,9.3,7.7,6.2,9.5,8.7,6.4,9.4,9.3,9.4,3.9,9.1,10.0,9.1,9.0,62382675.09,4034801.0,4614963.0,,,,,,11062113,18,644329,35.01,63.7,57.6,1150,4.7,,6.8769919,31.3069788,1084.58490263117,19.9,17.94879816803139,5.63930915278121,0.0,0.09999999999999964,Africa,11062113,10722776.117264405,62382675.09,17.94879816803139,18.121746063232422,74160783.914376,62382675.09,-11778108.824376002,-0.15881855884876672,False,False,73978.27991935222,0.3445777946326028,False,False
SSD,2021,8.8,5.5,0.96998708100422,5.2,9.2,7.6,6.1,9.4,8.7,6.4,9.3,9.2,9.3,3.8,9.1,10.0,9.2,9.2,69151386.84,13528971.0,14493232.0,,,,,,11062113,18,644329,35.01,63.7,57.6,1150,4.7,,6.8769919,31.3069788,1084.58490263117,19.9,18.05180868586641,6.251191507445277,0.0,0.09999999999999964,Africa,11062113,10794144.588220635,69151386.84,18.051808685866412,17.908082962036133,59893763.67169,69151386.84,9257623.168310001,0.1545673973513506,False,False,209587.0041380997,2.759441107665836,False,True
SSD,2022,8.8,5.4,0.95485693499708,5.2,9.4,7.6,6.0,9.4,8.7,6.3,9.2,9.4,9.3,3.8,9.1,10.0,9.2,9.2,49484152.5,2533042.0,2786217.0,,,,,,11062113,18,644329,35.01,63.7,57.6,1150,4.7,,6.8769919,31.3069788,1084.58490263117,19.9,17.71716304497282,4.473300218502559,0.0,0.0,Africa,11062113,10794144.588220635,49484152.5,17.71716304497282,17.945253372192383,62161932.713844426,49484152.5,-12677780.213844426,-0.20394765188857922,False,False,56305.23832743614,0.029863678591029594,False,False
SSD,2023,8.6,5.3,0.962529211972457,5.2,9.3,7.7,5.9,9.5,8.6,6.3,9.1,9.3,9.2,3.8,9.1,10.0,9.1,9.1,55600285.75,3255484.0,3702674.0,,,,,,11062113,18,644329,35.01,63.7,57.6,1150,4.7,,6.8769919,31.3069788,1084.58490263117,19.9,17.83369891658161,5.026190362546468,-0.09999999999999964,-0.09999999999999964,Africa,11062113,10597544.649363507,55600285.75,17.83369891658161,18.014543533325195,66621873.88608668,55600285.75,-11021588.13608668,-0.1654349764302927,False,False,66594.5138588322,0.2130907839384584,False,False
SSD,2024,8.6,5.3,0.910368096826398,5.2,9.2,7.3,5.9,9.1,8.5,6.3,9.1,9.2,9.2,3.9,9.1,10.0,9.1,9.1,38917034.64,4449489.0,4312951.0,,,,,,11062113,18,644329,35.01,63.7,57.6,1150,4.7,,6.8769919,31.3069788,1084.58490263117,19.9,17.47694264691372,3.518047107275075,-0.09999999999999964,0.0,Africa,11062113,10472313.181462608,38917034.64,17.476942646913717,17.859140396118164,57032987.05023554,38917034.64,-18115952.41023554,-0.3176399018743088,False,False,110824.24546952009,1.0007153031372793,False,False
SSD,2025,8.6,5.3,0.927669153655683,5.2,9.5,7.3,5.9,9.1,8.5,6.3,9.1,9.5,9.3,3.9,9.1,10.0,9.1,9.1,44425815.09,4958219.0,1152840.0,13442554.0,9290088.0,5386982.0,3900000.0,4.7820661214404,11062113,18,644329,35.01,63.7,57.6,1150,4.7,,6.8769919,31.3069788,1084.58490263117,19.9,17.60933130189816,4.016033382591554,0.0,0.0,Africa,13442554,9290088.0,44425815.09,17.609331301898163,17.580589294433594,43167103.55146091,44425815.09,1258711.5385390967,0.029159045545841256,False,False,25949.77712032003,-0.5106936494244058,False,False
SYR,2018,5.0,4.1,0.999071678187717,2.6,8.6,8.5,0.4,10.0,7.5,6.4,4.0,8.6,6.9,4.8,6.3,10.0,7.1,7.8,36974947.64,2958688.0,3173001.0,,,,,,17070135,95,185180,23.69,14.0,71.8,31,2.81,1.22,34.802075,38.996815,2366.999792737433,54.8,17.42575117751352,2.166060645683236,,,MENA,17070135,12024938.67648542,36974947.64,17.42575117751352,,,36974947.64,,,False,False,85814.88825373183,0.5553591538859265,False,False
SYR,2019,5.2,3.4,0.99835116014484,3.4,8.6,8.5,0.4,10.0,7.5,6.5,4.0,8.6,6.9,4.9,6.4,10.0,7.2,7.9,52653212.04,5524665.0,6424499.0,,,,,,17070135,95,185180,23.69,14.0,71.8,31,2.81,1.22,34.802075,38.996815,2366.999792737433,54.8,17.77923782108298,3.084522298154057,0.0,0.1000000000000005,MENA,17070135,12135068.579693463,52653212.04,17.779237821082983,,,52653212.04,,,False,False,122015.3291882245,1.2000014306418005,False,False
SYR,2020,5.0,3.0,0.996720846446251,4.4,8.6,8.5,0.4,10.0,7.5,6.5,3.9,8.6,6.9,4.9,6.4,10.0,7.3,8.0,68737943.05,12398194.0,12396262.0,,,,,,17070135,95,185180,23.69,14.0,71.8,31,2.81,1.22,34.802075,38.996815,2366.999792737433,54.8,18.04581191986099,4.026795514505304,0.0,0.09999999999999964,MENA,17070135,12245198.482901506,68737943.05,18.04581191986099,17.847135543823242,56352407.75326001,68737943.05,12385535.296739988,0.21978715356707146,False,False,180340.89252281835,2.238638612136907,False,False
SYR,2021,5.2,2.8,0.993177241061936,5.4,8.6,8.5,0.4,10.0,7.5,6.5,4.0,8.6,6.9,4.8,6.4,10.0,7.3,8.0,67657796.25999999,7586909.0,6812106.0,,,,,,17070135,95,185180,23.69,14.0,71.8,31,2.81,1.22,34.802075,38.996815,2366.999792737433,54.8,18.02997316477151,3.963518522847065,0.0,0.0,MENA,17070135,12245198.482901506,67657796.25999999,18.02997316477151,18.011842727661133,66442183.91212041,67657796.25999999,1215612.3478795812,0.018295791563495367,False,False,100684.71597450928,0.8201548124315129,False,False
SYR,2022,5.2,2.9,0.984143423098486,6.4,8.6,8.5,0.5,10.0,7.7,6.5,3.9,8.6,6.9,5.0,6.4,10.0,7.8,8.8,46030213.83,11686161.0,9686605.0,,,,,,17070135,95,185180,23.69,14.0,71.8,31,2.81,1.22,34.802075,38.996815,2366.999792737433,54.8,17.64480858295612,2.696534844627767,0.2000000000000002,0.5,MENA,17070135,13182341.621510314,46030213.83,17.644808582956117,18.119857788085938,74020880.07741742,46030213.83,-27990666.24741742,-0.3781455478257266,True,False,210440.14775956474,2.77463353163482,False,True
SYR,2023,5.6,3.0,0.981948184666439,7.1,8.6,8.5,0.5,10.0,7.7,3.5,4.1,8.6,6.9,5.0,5.7,10.0,7.7,8.9,62485132.45999999,5315266.0,6157666.0,,,,,,17070135,95,185180,23.69,14.0,71.8,31,2.81,1.22,34.802075,38.996815,2366.999792737433,54.8,17.95043922177235,3.66049433469624,0.0,-0.09999999999999964,MENA,17070135,13072211.71830227,62485132.45999999,17.95043922177235,18.094572067260742,72172673.82942794,62485132.45999999,-9687541.36942795,-0.13422727544116453,False,False,98546.09820733433,0.7820712037529065,False,False
SYR,2024,5.6,3.1,0.984568395707333,7.7,8.7,8.5,0.5,10.0,7.7,3.5,4.1,8.7,7.0,5.0,6.0,10.0,7.7,8.9,35029130.76,3066171.0,1451610.0,,,,,,17070135,95,185180,23.69,14.0,71.8,31,2.81,1.22,34.802075,38.996815,2366.999792737433,54.8,17.37169060925417,2.052071103128358,0.0,0.0,MENA,17070135,13072211.71830227,35029130.76,17.37169060925417,17.95671272277832,62878365.190887794,35029130.76,-27849234.430887796,-0.44290646466940353,True,False,41440.080540512965,-0.2348488197301394,False,False
SYR,2025,5.6,3.3,0.989254964701778,8.2,8.7,8.5,0.5,10.0,7.7,3.5,4.1,8.7,7.0,5.0,6.0,10.0,7.7,8.9,49657611.71,3268157.0,315041.0,,,,,,17070135,95,185180,23.69,14.0,71.8,31,2.81,1.22,34.802075,38.996815,2366.999792737433,54.8,17.72066226419444,2.909034504413702,0.0,0.0,MENA,17070135,13072211.71830227,49657611.71,17.720662264194445,17.367944717407227,34898160.87359379,49657611.71,14759450.836406209,0.42292918786944345,False,True,6344.264034152354,-0.8598204077339132,False,False
TCD,2025,9.5,8.8,0.949725897186139,8.4,8.0,7.1,3.4,8.8,8.0,6.0,9.3,8.0,8.7,4.0,7.1,10.0,8.3,9.2,10616291.93,579280.0,0.0,19373666.0,7049226.0,5475571.0,2000000.0,1.506022353376101,15946876,13,1284000,42.17,71.4,54.0,1140,5.75,0.04,15.454166,18.732207,709.5403101522832,23.3,16.17790044786896,0.6657286311124511,0.2000000000000002,0.2000000000000011,Africa,19373666,7049226.0,10616291.93,16.177900447868957,16.920764923095703,22314893.384475056,10616291.93,-11698601.454475056,-0.5242508334193531,True,False,0.0,-0.9727964021069412,False,False
UKR,2019,3.3,0.0,0.874192665603623,1.8,6.4,6.9,1.1,8.9,4.7,1.5,2.2,5.2,3.9,3.1,1.6,8.2,3.9,5.7,2987682.19,24377.0,29751.0,,,,,,44385155,75,603550,8.7,7.5,71.6,19,1.3,2.99,48.379433,31.16558,3464.696002931611,69.5,14.91000879217043,0.06731264518508497,0.0,0.0,Europe,44385155,8034172.3034690255,2987682.19,14.910008792170432,,,2987682.19,,,False,False,9957.886447769102,-0.7954705346407829,False,False
UKR,2020,3.0,0.0,0.861464744639107,1.9,6.4,6.7,1.1,8.7,4.9,1.3,2.0,5.2,3.8,3.1,1.4,9.3,4.6,6.8,10725140.42,631720.0,893789.0,,,,,,44385155,75,603550,8.7,7.5,71.6,19,1.3,2.99,48.379433,31.16558,3464.696002931611,69.5,16.1881012087054,0.2416380075725769,0.2000000000000002,0.6999999999999997,Europe,44385155,11043610.079584226,10725140.42,16.188101208705405,15.939525604248047,8364653.631713162,10725140.42,2360486.7882868377,0.28219779230755626,False,False,83335.8785913839,0.5112139890320615,False,False
UKR,2021,3.2,0.0,0.840100329459967,2.0,6.3,6.5,1.1,8.4,4.8,1.4,2.0,5.1,3.7,3.1,1.6,9.3,4.7,6.8,14792256.46,946617.0,669544.0,,,,,,44385155,75,603550,8.7,7.5,71.6,19,1.3,2.99,48.379433,31.16558,3464.696002931611,69.5,16.50961445725187,0.3332703571723474,-0.1000000000000005,0.1000000000000005,Europe,44385155,10827492.465512333,14792256.46,16.50961445725187,16.128826141357422,10107881.68589044,14792256.46,4684374.774109561,0.4634378319493453,False,True,45263.14168262715,-0.16676934955768746,False,False
UKR,2022,3.0,0.0,0.782622095912102,2.1,6.4,5.9,1.1,7.7,4.7,1.4,1.9,5.2,3.7,3.1,1.6,9.3,4.7,6.8,192664497.06,5457866.0,6821691.0,,,,,,44385155,75,603550,8.7,7.5,71.6,19,1.3,2.99,48.379433,31.16558,3464.696002931611,69.5,19.07646088216125,4.340741787654003,-0.09999999999999964,0.0,Europe,44385155,10325019.012776954,192664497.06,19.07646088216125,16.37999153137207,12993911.433072302,192664497.06,179670585.6269277,13.82729030841532,False,True,35407.09940887639,-0.3422816186665134,False,False
UKR,2023,3.5,0.0,0.997176711430429,2.2,6.4,7.2,1.2,9.2,5.4,1.4,2.1,5.2,3.8,3.1,2.8,10.0,5.9,7.8,183672269.28,6674580.0,4911652.0,,,,,,44385155,75,603550,8.7,7.5,71.6,19,1.3,2.99,48.379433,31.16558,3464.696002931611,69.5,19.02866358767514,4.138146397821524,0.7000000000000002,1.2,Europe,44385155,17278603.245886523,183672269.28,19.028663587675137,16.522220611572266,14979910.251536287,183672269.28,168692359.02846372,11.261239633339137,False,True,26741.39117040945,-0.4965969182689753,False,False
UKR,2024,3.5,0.0,0.996610822475379,2.3,6.1,8.1,1.3,10.0,5.6,1.4,2.1,5.0,3.7,3.1,3.2,10.0,6.0,7.8,164338871.75,1396139.0,1525508.0,,,,,,44385155,75,603550,8.7,7.5,71.6,19,1.3,2.99,48.379433,31.16558,3464.696002931611,69.5,18.91744115118859,3.702563880874135,0.1999999999999993,0.09999999999999964,Europe,44385155,18569905.99002077,164338871.75,18.917441151188587,18.4986515045166,108109103.77156976,164338871.75,56229767.97843024,0.5201205635488526,False,True,9282.697293379206,-0.8074940200594938,False,False
UKR,2025,3.5,0.0,0.995754016408664,2.4,6.1,8.1,1.3,10.0,5.6,1.4,2.1,5.0,3.7,3.1,3.2,10.0,6.0,7.8,201206937.33,1302914.0,304814.0,35765386.0,12708866.0,6016366.0,4800000.0,15.83201344085302,44385155,75,603550,8.7,7.5,71.6,19,1.3,2.99,48.379433,31.16558,3464.696002931611,69.5,19.11984448033682,4.533203439978975,0.0,0.0,Europe,35765386,12708866.0,201206937.33,19.119844480336823,18.540374755859375,112715189.37455645,201206937.33,88491747.95544356,0.785091596318775,False,True,1514.9278849096484,-0.9458192013978027,False,False
